query_id,timestamp,session_id,visitor_id,channel,language,visitor_type,visitor_origin,query_type,site_referenced,region_referenced,sentiment,response_time_seconds,resolved,is_emergency
QRY-004431,2026-08-27 13:31,SESS-001743,VIS-01744,text,Pidgin,domestic,South West,cultural_info,Marche Sandaga & Deido Soya,Littoral,positive,3.6,True,False
QRY-004505,2026-08-27 14:42,SESS-001773,VIS-01774,voice_note,English,domestic,North West,opening_hours,Down Beach Roasted Fish Sheds,South West,positive,3.0,True,False
QRY-002440,2026-08-27 14:52,SESS-000975,VIS-00976,text,French,foreign,Equatorial Guinea,booking_interest,Star Land Hotel Bastos,Centre,neutral,2.2,True,False
QRY-004266,2026-08-27 15:20,SESS-001683,VIS-01684,text,French,foreign,Chad,opening_hours,Marche Sandaga & Deido Soya,Littoral,positive,2.1,True,False
QRY-001205,2026-08-27 15:26,SESS-000476,VIS-00477,text,French,domestic,Far North,general_chat,,Far North,neutral,1.7,True,False
QRY-003226,2026-08-27 15:32,SESS-001290,VIS-01291,text,French,domestic,Littoral,pricing,Marche Sandaga & Deido Soya,Littoral,neutral,4.0,True,False
QRY-005763,2026-08-27 15:47,SESS-002304,VIS-02305,text,Pidgin,foreign,South Africa,cultural_info,Marche Sandaga & Deido Soya,Littoral,neutral,2.7,False,False
QRY-003264,2026-08-27 15:47,SESS-001306,VIS-01307,text,French,domestic,Centre,transport_fare,Bimbia Slave Trade Port,South West,negative,3.5,True,False
QRY-000347,2026-08-27 15:54,SESS-000152,VIS-00153,text,French,domestic,Littoral,booking_interest,Palais Royal de Foumban & Museum,West,neutral,2.9,True,False
QRY-004803,2026-08-27 17:06,SESS-001897,VIS-01898,voice_note,French,foreign,South Africa,pricing,Limbe Wildlife Centre,South West,neutral,4.4,True,False
QRY-001237,2026-08-27 17:40,SESS-000493,VIS-00494,voice_note,English,domestic,Littoral,transport_fare,Plage de Kribi (Tara Plage),South,positive,5.1,True,False
QRY-005875,2026-08-27 17:57,SESS-002357,VIS-02358,text,Pidgin,domestic,Far North,directions,Palais Royal de Foumban & Museum,West,neutral,2.0,True,False
QRY-001178,2026-08-27 17:59,SESS-000463,VIS-00464,voice_note,English,domestic,South West,transport_fare,Plage de Kribi (Tara Plage),South,neutral,3.1,True,False
QRY-003910,2026-08-27 18:51,SESS-001555,VIS-01556,voice_note,English,domestic,Far North,transport_fare,Bimbia Slave Trade Port,South West,negative,3.6,True,False
QRY-000234,2026-08-27 19:20,SESS-000109,VIS-00110,text,English,foreign,Canada,directions,Down Beach & Batoke Beach,South West,negative,2.8,True,False
QRY-003104,2026-08-27 19:26,SESS-001236,VIS-01237,voice_note,English,domestic,Littoral,transport_fare,Rue des Artisans,West,negative,2.5,True,False
QRY-004611,2026-08-27 19:50,SESS-001823,VIS-01824,text,English,domestic,Littoral,cultural_info,FINI Hotel Bobende,South West,positive,2.2,True,False
QRY-000490,2026-08-27 20:19,SESS-000206,VIS-00207,text,French,domestic,South,transport_fare,Rue des Artisans,West,positive,1.1,True,False
QRY-004379,2026-08-27 20:26,SESS-001726,VIS-01727,text,English,domestic,Centre,directions,Hotel Zingana,West,neutral,3.1,True,False
QRY-001841,2026-08-27 20:37,SESS-000734,VIS-00735,text,Pidgin,domestic,Far North,transport_fare,Down Beach & Batoke Beach,South West,positive,3.1,True,False
QRY-000908,2026-08-27 21:34,SESS-000359,VIS-00360,text,French,foreign,USA,cultural_info,FINI Hotel Bobende,South West,positive,2.6,True,False
QRY-000806,2026-08-27 21:48,SESS-000319,VIS-00320,text,Pidgin,foreign,China,cultural_info,Down Beach Roasted Fish Sheds,South West,neutral,1.1,True,False
QRY-001356,2026-08-27 22:04,SESS-000537,VIS-00538,text,French,foreign,Gabon,transport_fare,Marche Sandaga & Deido Soya,Littoral,neutral,2.2,True,False
QRY-000574,2026-08-27 22:42,SESS-000243,VIS-00244,text,Pidgin,foreign,China,general_chat,,West,neutral,3.0,True,False
QRY-001327,2026-08-27 22:48,SESS-000526,VIS-00527,text,Pidgin,foreign,Germany,general_chat,,Adamawa,positive,4.2,True,False
QRY-005779,2026-08-27 22:58,SESS-002311,VIS-02312,text,English,domestic,West,booking_interest,Bimbia Slave Trade Port,South West,positive,4.2,True,False
QRY-006086,2026-08-28 06:13,SESS-002427,VIS-02428,text,English,domestic,South West,directions,Bimbia Slave Trade Port,South West,positive,4.0,True,False
QRY-002385,2026-08-28 06:14,SESS-000954,VIS-00955,text,French,domestic,Adamawa,pricing,Plage de Kribi (Tara Plage),South,positive,6.3,True,False
QRY-006109,2026-08-28 06:29,SESS-002438,VIS-02439,voice_note,Pidgin,domestic,South West,transport_fare,L'Ovalie & La Fourchette,Littoral,negative,3.7,True,False
QRY-000611,2026-08-28 06:37,SESS-000254,VIS-00255,text,English,domestic,West,pricing,Palais des Rois Bell (Pagode),Littoral,positive,1.5,True,False
QRY-002410,2026-08-28 06:55,SESS-000962,VIS-00963,text,English,foreign,UK,cultural_info,Star Land Hotel Bastos,Centre,positive,4.7,True,False
QRY-003378,2026-08-28 06:58,SESS-001351,VIS-01352,voice_note,English,domestic,South,cultural_info,Krystal Palace Douala,Littoral,neutral,3.1,True,False
QRY-001850,2026-08-28 07:30,SESS-000737,VIS-00738,text,Pidgin,foreign,Belgium,pricing,Limbe Botanic Garden,South West,positive,4.9,True,False
QRY-002352,2026-08-28 07:33,SESS-000940,VIS-00941,text,English,domestic,Littoral,pricing,Plage de Kribi (Tara Plage),South,neutral,4.3,True,False
QRY-001943,2026-08-28 07:34,SESS-000775,VIS-00776,voice_note,French,domestic,North,transport_fare,Limbe Botanic Garden,South West,positive,1.8,True,False
QRY-001289,2026-08-28 08:10,SESS-000508,VIS-00509,voice_note,French,domestic,East,pricing,Bimbia Slave Trade Port,South West,positive,3.9,True,False
QRY-003962,2026-08-28 08:23,SESS-001567,VIS-01568,text,French,domestic,Littoral,opening_hours,Limbe Wildlife Centre,South West,negative,3.7,True,False
QRY-000002,2026-08-28 08:35,SESS-000003,VIS-00004,text,French,domestic,East,cultural_info,Musee National de Yaounde,Centre,positive,2.5,True,False
QRY-003083,2026-08-28 08:46,SESS-001227,VIS-01228,text,French,domestic,North West,pricing,Krystal Palace Douala,Littoral,positive,2.9,True,False
QRY-002724,2026-08-28 08:58,SESS-001077,VIS-01078,text,English,domestic,South West,transport_fare,Krystal Palace Douala,Littoral,positive,3.4,True,False
QRY-004925,2026-08-28 09:01,SESS-001946,VIS-01947,voice_note,French,domestic,South West,directions,Chutes d'Ekom Nkam,Littoral,positive,2.4,True,False
QRY-005500,2026-08-28 09:05,SESS-002187,VIS-02188,voice_note,English,foreign,South Africa,cultural_info,West Region Gastronomy Spots,West,neutral,2.9,True,False
QRY-003464,2026-08-28 09:14,SESS-001382,VIS-01383,voice_note,French,domestic,South West,transport_fare,Down Beach & Batoke Beach,South West,positive,3.8,True,False
QRY-004232,2026-08-28 10:23,SESS-001673,VIS-01674,text,Pidgin,domestic,South West,emergency_sos,Rue des Artisans,West,neutral,1.8,True,True
QRY-004138,2026-08-28 10:40,SESS-001634,VIS-01635,voice_note,French,foreign,Equatorial Guinea,directions,Chez Wou & La Salsa,Centre,neutral,1.8,True,False
QRY-005282,2026-08-28 11:14,SESS-002097,VIS-02098,text,French,foreign,Germany,opening_hours,Star Land Hotel Bastos,Centre,neutral,3.7,True,False
QRY-002964,2026-08-28 11:19,SESS-001168,VIS-01169,voice_note,French,domestic,East,transport_fare,Krystal Palace Douala,Littoral,neutral,3.9,True,False
QRY-003660,2026-08-28 11:23,SESS-001452,VIS-01453,text,French,domestic,Centre,opening_hours,Bimbia Slave Trade Port,South West,negative,1.5,False,False
QRY-001251,2026-08-28 11:34,SESS-000498,VIS-00499,text,French,domestic,North,pricing,Rue des Artisans,West,negative,3.7,True,False
QRY-001894,2026-08-28 11:37,SESS-000755,VIS-00756,text,French,domestic,Centre,opening_hours,Mvog-Betsi Zoo & Botanical Garden,Centre,neutral,1.1,True,False
QRY-001106,2026-08-28 11:45,SESS-000434,VIS-00435,text,French,foreign,South Africa,directions,Mont Febe & Golf Club,Centre,positive,3.8,True,False
QRY-005330,2026-08-28 11:50,SESS-002118,VIS-02119,voice_note,English,domestic,South,general_chat,,South West,positive,1.0,True,False
QRY-004596,2026-08-28 11:56,SESS-001816,VIS-01817,text,French,domestic,North West,general_chat,,North,neutral,4.3,True,False
QRY-001204,2026-08-28 12:00,SESS-000475,VIS-00476,text,English,domestic,Adamawa,cultural_info,Grand Batanga & Luma Museum,South,negative,1.9,True,False
QRY-002195,2026-08-28 12:21,SESS-000872,VIS-00873,text,French,domestic,West,opening_hours,Limbe Botanic Garden,South West,neutral,4.0,True,False
QRY-003947,2026-08-28 12:21,SESS-001565,VIS-01566,text,French,foreign,USA,transport_fare,L'Ovalie & La Fourchette,Littoral,neutral,3.7,True,False
QRY-005028,2026-08-28 12:23,SESS-001985,VIS-01986,text,English,foreign,Chad,transport_fare,Rue des Artisans,West,neutral,3.6,True,False
QRY-004283,2026-08-28 12:27,SESS-001685,VIS-01686,text,French,domestic,Adamawa,general_chat,,Far North,negative,5.2,True,False
QRY-000881,2026-08-28 12:40,SESS-000346,VIS-00347,text,French,domestic,East,opening_hours,L'Ovalie & La Fourchette,Littoral,neutral,4.2,True,False
QRY-005460,2026-08-28 12:47,SESS-002172,VIS-02173,text,French,domestic,Adamawa,pricing,Plage de Kribi (Tara Plage),South,positive,3.6,True,False
QRY-002157,2026-08-28 12:55,SESS-000860,VIS-00861,voice_note,English,foreign,Canada,cultural_info,Palais Royal de Foumban & Museum,West,neutral,3.9,True,False
QRY-002896,2026-08-28 13:16,SESS-001141,VIS-01142,text,English,domestic,Centre,cultural_info,Hotel Ilomba,South,negative,3.0,True,False
QRY-004059,2026-08-28 13:17,SESS-001604,VIS-01605,text,English,domestic,North West,transport_fare,Hilton Yaounde,Centre,neutral,4.0,True,False
QRY-001975,2026-08-28 13:42,SESS-000786,VIS-00787,voice_note,French,foreign,France,opening_hours,Palais des Rois Bell (Pagode),Littoral,positive,3.5,True,False
QRY-002254,2026-08-28 13:58,SESS-000900,VIS-00901,voice_note,French,foreign,USA,opening_hours,Pullman Douala Rabingha,Littoral,neutral,3.2,True,False
QRY-004952,2026-08-28 14:11,SESS-001956,VIS-01957,text,French,foreign,Chad,cultural_info,Chez Carimo / Lobe Shacks,South,positive,2.6,True,False
QRY-001766,2026-08-28 14:35,SESS-000706,VIS-00707,voice_note,French,domestic,South,pricing,Mont Febe & Golf Club,Centre,positive,4.7,True,False
QRY-004357,2026-08-28 14:59,SESS-001714,VIS-01715,text,Pidgin,foreign,Chad,transport_fare,Les Gites de Kribi,South,neutral,2.4,True,False
QRY-005203,2026-08-28 15:10,SESS-002062,VIS-02063,text,French,domestic,Adamawa,pricing,Musee National de Yaounde,Centre,positive,2.3,True,False
QRY-002616,2026-08-28 15:42,SESS-001036,VIS-01037,text,Pidgin,foreign,UK,opening_hours,Palais Royal de Foumban & Museum,West,neutral,2.7,True,False
QRY-000290,2026-08-28 15:51,SESS-000132,VIS-00133,text,English,foreign,Equatorial Guinea,directions,Palais des Rois Bell (Pagode),Littoral,neutral,2.2,True,False
QRY-003209,2026-08-28 15:52,SESS-001284,VIS-01285,text,English,domestic,South West,transport_fare,Artisanal Village & Flower Market,Littoral,positive,2.4,True,False
QRY-001776,2026-08-28 16:11,SESS-000711,VIS-00712,voice_note,English,foreign,USA,cultural_info,Plage de Kribi (Tara Plage),South,neutral,3.4,True,False
QRY-005428,2026-08-28 16:16,SESS-002159,VIS-02160,text,French,domestic,South,opening_hours,Artisanal Village & Flower Market,Littoral,positive,3.0,False,False
QRY-003004,2026-08-28 16:49,SESS-001184,VIS-01185,voice_note,English,domestic,South West,opening_hours,Marche Sandaga & Deido Soya,Littoral,neutral,3.5,True,False
QRY-002016,2026-08-28 16:59,SESS-000802,VIS-00803,text,Pidgin,foreign,Chad,directions,Chez Wou & La Salsa,Centre,neutral,4.9,True,False
QRY-002923,2026-08-28 17:57,SESS-001152,VIS-01153,text,English,domestic,Centre,pricing,Musee Maritime de Douala,Littoral,positive,2.2,True,False
QRY-000078,2026-08-28 17:59,SESS-000034,VIS-00035,text,Pidgin,foreign,Germany,opening_hours,Musee National de Yaounde,Centre,neutral,4.7,True,False
QRY-001674,2026-08-28 18:10,SESS-000668,VIS-00669,text,English,domestic,West,transport_fare,Douala-Edea Wildlife Reserve,Littoral,positive,3.9,True,False
QRY-002590,2026-08-28 18:17,SESS-001031,VIS-01032,text,English,domestic,Far North,cultural_info,Mont Febe & Golf Club,Centre,negative,3.6,True,False
QRY-000140,2026-08-28 18:18,SESS-000064,VIS-00065,text,English,domestic,Adamawa,opening_hours,Palais Royal de Foumban & Museum,West,positive,3.2,True,False
QRY-000930,2026-08-28 18:40,SESS-000369,VIS-00370,text,English,domestic,Centre,general_chat,,South West,neutral,4.6,True,False
QRY-000892,2026-08-28 19:13,SESS-000352,VIS-00353,text,French,domestic,North,opening_hours,Marche Sandaga & Deido Soya,Littoral,neutral,3.0,True,False
QRY-005236,2026-08-28 19:41,SESS-002077,VIS-02078,text,French,foreign,Equatorial Guinea,cultural_info,Hilton Yaounde,Centre,neutral,3.5,True,False
QRY-003970,2026-08-28 20:34,SESS-001571,VIS-01572,voice_note,French,foreign,Nigeria,pricing,Marche Sandaga & Deido Soya,Littoral,neutral,2.4,True,False
QRY-004890,2026-08-28 21:35,SESS-001935,VIS-01936,text,French,foreign,Gabon,opening_hours,Artisanal Village & Flower Market,Littoral,positive,3.1,True,False
QRY-006046,2026-08-28 22:36,SESS-002412,VIS-02413,text,Pidgin,domestic,North West,cultural_info,Limbe Botanic Garden,South West,neutral,2.9,True,False
QRY-002224,2026-08-28 22:53,SESS-000887,VIS-00888,voice_note,English,foreign,Belgium,general_chat,,North West,positive,3.2,True,False
QRY-001595,2026-08-28 22:54,SESS-000633,VIS-00634,text,English,domestic,North,pricing,Down Beach Roasted Fish Sheds,South West,positive,2.5,True,False
QRY-003283,2026-08-29 06:17,SESS-001313,VIS-01314,voice_note,French,domestic,Littoral,pricing,Limbe Botanic Garden,South West,neutral,4.0,True,False
QRY-003362,2026-08-29 06:30,SESS-001346,VIS-01347,text,French,domestic,South West,directions,Palais des Rois Bell (Pagode),Littoral,positive,3.5,True,False
QRY-004817,2026-08-29 06:33,SESS-001901,VIS-01902,voice_note,French,domestic,Far North,cultural_info,Hilton Yaounde,Centre,neutral,6.5,True,False
QRY-000972,2026-08-29 06:39,SESS-000385,VIS-00386,text,English,domestic,South West,general_chat,,Adamawa,neutral,4.5,True,False
QRY-005741,2026-08-29 06:52,SESS-002292,VIS-02293,text,English,domestic,Adamawa,pricing,Mvog-Betsi Zoo & Botanical Garden,Centre,neutral,2.7,True,False
QRY-003161,2026-08-29 07:16,SESS-001264,VIS-01265,text,French,foreign,Germany,booking_interest,Limbe Wildlife Centre,South West,neutral,4.4,True,False
QRY-003502,2026-08-29 07:25,SESS-001397,VIS-01398,text,French,domestic,South,cultural_info,Grand Batanga & Luma Museum,South,neutral,3.7,True,False
QRY-003443,2026-08-29 07:42,SESS-001373,VIS-01374,text,English,domestic,North,transport_fare,Artisanal Village & Flower Market,Littoral,neutral,4.3,True,False
QRY-004071,2026-08-29 07:44,SESS-001611,VIS-01612,text,French,foreign,Germany,pricing,Monument de la Reunification,Centre,positive,3.9,True,False
QRY-004863,2026-08-29 07:50,SESS-001922,VIS-01923,text,French,domestic,Littoral,directions,Star Land Hotel Bastos,Centre,positive,3.5,True,False
QRY-000787,2026-08-29 08:24,SESS-000311,VIS-00312,text,English,foreign,Chad,cultural_info,Down Beach & Batoke Beach,South West,positive,1.9,True,False
QRY-005598,2026-08-29 08:33,SESS-002230,VIS-02231,voice_note,English,foreign,China,pricing,Mvog-Betsi Zoo & Botanical Garden,Centre,positive,1.5,True,False
QRY-002086,2026-08-29 08:41,SESS-000830,VIS-00831,text,French,foreign,Chad,cultural_info,Mefou Primate Sanctuary,Centre,neutral,3.1,True,False
QRY-002768,2026-08-29 09:03,SESS-001093,VIS-01094,voice_note,French,domestic,South West,transport_fare,Chez Wou & La Salsa,Centre,positive,4.0,True,False
QRY-004109,2026-08-29 09:13,SESS-001625,VIS-01626,text,English,domestic,East,booking_interest,Down Beach & Batoke Beach,South West,positive,2.9,True,False
QRY-000267,2026-08-29 09:21,SESS-000122,VIS-00123,text,Pidgin,domestic,South,transport_fare,Grand Batanga & Luma Museum,South,neutral,4.3,True,False
QRY-005726,2026-08-29 09:31,SESS-002285,VIS-02286,text,French,domestic,Littoral,general_chat,,Far North,positive,4.2,True,False
QRY-002686,2026-08-29 09:38,SESS-001058,VIS-01059,text,English,domestic,North West,pricing,Seme Beach Hotel,South West,neutral,2.0,True,False
QRY-001025,2026-08-29 10:04,SESS-000405,VIS-00406,voice_note,French,domestic,North,booking_interest,Krystal Palace Douala,Littoral,neutral,2.0,True,False
QRY-003369,2026-08-29 10:35,SESS-001347,VIS-01348,text,French,foreign,Gabon,cultural_info,Palais des Rois Bell (Pagode),Littoral,neutral,2.2,True,False
QRY-006181,2026-08-29 11:01,SESS-002466,VIS-02467,text,French,domestic,North,pricing,Mefou Primate Sanctuary,Centre,positive,6.5,True,False
QRY-005268,2026-08-29 11:06,SESS-002091,VIS-02092,text,French,foreign,China,opening_hours,Chez Wou & La Salsa,Centre,neutral,3.0,False,False
QRY-003072,2026-08-29 11:07,SESS-001221,VIS-01222,voice_note,English,domestic,Littoral,emergency_sos,Mont Febe & Golf Club,Centre,negative,1.6,True,True
QRY-003517,2026-08-29 11:07,SESS-001401,VIS-01402,text,English,domestic,Littoral,pricing,Mont Febe & Golf Club,Centre,neutral,1.8,True,False
QRY-003096,2026-08-29 11:57,SESS-001233,VIS-01234,text,French,domestic,North,opening_hours,Mont Febe & Golf Club,Centre,neutral,4.1,True,False
QRY-005079,2026-08-29 12:02,SESS-002009,VIS-02010,text,English,domestic,Centre,general_chat,,South West,neutral,3.8,True,False
QRY-001230,2026-08-29 12:31,SESS-000489,VIS-00490,text,English,foreign,China,directions,Douala-Edea Wildlife Reserve,Littoral,neutral,3.9,True,False
QRY-004753,2026-08-29 12:34,SESS-001879,VIS-01880,voice_note,Pidgin,foreign,Belgium,transport_fare,Limbe Botanic Garden,South West,neutral,3.6,True,False
QRY-005634,2026-08-29 13:09,SESS-002246,VIS-02247,text,French,domestic,North,booking_interest,Musee Maritime de Douala,Littoral,neutral,5.3,True,False
QRY-003275,2026-08-29 13:09,SESS-001309,VIS-01310,text,English,domestic,Littoral,booking_interest,Grand Batanga & Luma Museum,South,positive,3.5,True,False
QRY-005959,2026-08-29 13:10,SESS-002390,VIS-02391,text,English,domestic,West,transport_fare,Krystal Palace Douala,Littoral,positive,3.1,True,False
QRY-003788,2026-08-29 13:33,SESS-001511,VIS-01512,text,English,domestic,Far North,cultural_info,Plage de Kribi (Tara Plage),South,neutral,1.0,True,False
QRY-002660,2026-08-29 13:48,SESS-001052,VIS-01053,text,French,domestic,North West,cultural_info,Limbe Wildlife Centre,South West,neutral,2.2,True,False
QRY-004703,2026-08-29 14:26,SESS-001862,VIS-01863,text,French,domestic,South West,opening_hours,Douala-Edea Wildlife Reserve,Littoral,neutral,3.4,True,False
QRY-003432,2026-08-29 15:08,SESS-001369,VIS-01370,voice_note,French,domestic,East,opening_hours,Down Beach & Batoke Beach,South West,neutral,2.5,True,False
QRY-001915,2026-08-29 15:37,SESS-000762,VIS-00763,voice_note,French,domestic,Centre,pricing,Les Gites de Kribi,South,negative,2.1,True,False
